transaction_id,customer_id,merchant_id,amount,transaction_time,transaction_type,channel,device_id,ip_address,geo_location,transaction_velocity_1h,transaction_velocity_24h,avg_spend_7d,customer_risk_score,account_age_days,card_present,international_flag,previous_fraud_history,merchant_category,is_fraud
11799,96454,5417,28458.31,2024-11-29 02:27:00,UPI,Card,529612,192.168.148.39,Pune,3,27,13349.35,0.614,4157,1,0,0,Others,0
11800,15501,1396,15993.19,2024-05-13 01:59:00,POS,Branch,826043,192.168.235.21,Hyderabad,1,1,23132.23,0.336,281,0,0,0,Electronics,0
11801,28534,2237,32605.57,2024-01-15 20:05:00,UPI,Web,216925,192.168.244.253,Chennai,1,32,15631.06,0.981,817,1,0,0,Electronics,0
11802,84991,6504,43366.02,2024-10-14 06:42:00,ATM,Branch,724930,192.168.249.99,Hyderabad,5,36,10933.53,0.366,1753,1,0,0,E-commerce,0
11803,58612,3867,12936.03,2024-03-22 14:41:00,UPI,Card,367079,192.168.127.80,Chennai,6,20,22092.84,0.417,2055,0,0,0,Electronics,0
11804,12458,7819,24309.33,2024-03-26 13:42:00,ATM,Web,554921,192.168.244.88,Pune,3,16,51073.43,0.717,1894,0,0,0,E-commerce,0
11805,73259,8563,1087.33,2024-09-13 11:43:00,NetBanking,Web,884511,192.168.148.246,Delhi,7,37,38576.44,0.046,4287,0,0,0,Bills,0
11806,22453,1273,47302.5,2024-12-30 23:56:00,UPI,Web,494954,192.168.27.6,Hyderabad,1,39,20944.08,0.475,3295,0,0,0,Grocery,0
11807,80392,9536,40092.1,2024-02-02 13:59:00,ATM,Branch,174162,192.168.88.236,Hyderabad,6,9,25691.36,0.351,319,1,0,0,Travel,0
11808,81803,7152,25279.27,2024-08-28 22:17:00,NetBanking,Web,632160,192.168.32.146,Pune,3,18,12005.58,0.336,3063,1,0,0,Food,0
11809,84195,8397,49600.3,2024-05-01 14:58:00,NetBanking,Branch,146424,192.168.174.137,Hyderabad,6,17,40507.69,0.176,43,1,0,0,Bills,0
11810,51837,5301,11049.92,2024-11-23 08:08:00,POS,Web,525985,192.168.94.88,Chennai,0,3,50510.69,0.398,3843,0,0,0,E-commerce,0
11811,34103,1005,37211.33,2024-11-24 11:39:00,POS,Web,264351,192.168.75.7,Pune,7,26,59617.46,0.978,2264,0,0,0,Food,1
11812,89324,8966,38486.85,2024-02-08 03:32:00,POS,Branch,471468,192.168.230.216,Pune,9,28,6898.71,0.443,4996,1,0,0,Bills,1
11813,60288,6111,41551.25,2024-01-18 04:37:00,ATM,Mobile,718877,192.168.212.134,Mumbai,5,29,50967.89,0.182,1728,0,0,0,Bills,0
11814,67187,1334,34270.56,2024-05-31 01:08:00,UPI,Web,638345,192.168.78.1,Delhi,0,24,52930.32,0.501,709,0,0,0,Electronics,0
11815,22286,2499,9570.0,2024-01-24 04:58:00,NetBanking,Web,303348,192.168.180.179,Hyderabad,7,33,36591.67,0.082,2471,1,0,0,Others,0
11816,66116,2854,4612.14,2024-05-02 14:40:00,ATM,Card,925407,192.168.224.107,Chennai,4,24,26982.85,0.62,32,0,0,0,Travel,0
11817,62207,4381,9058.84,2024-03-04 08:48:00,NetBanking,Branch,251511,192.168.167.100,Delhi,3,31,6290.24,0.86,1000,1,1,0,Grocery,0
11818,36300,4980,42923.01,2024-12-20 09:38:00,UPI,Card,296751,192.168.242.15,Bangalore,0,38,11596.93,0.12,1825,0,0,0,Others,0
11819,79016,4850,20129.66,2024-09-15 16:32:00,UPI,Web,699050,192.168.144.171,Pune,8,15,53355.37,0.481,2254,0,0,0,Others,0
11820,22031,8812,27331.0,2024-02-22 20:00:00,UPI,Web,222021,192.168.12.165,Mumbai,4,33,28151.76,0.768,3568,0,0,0,Electronics,0
11821,74743,9485,1317.38,2024-08-14 13:13:00,POS,Web,983987,192.168.244.247,Delhi,2,30,35011.08,0.304,4423,0,0,0,Bills,0
11822,96504,7108,24596.86,2024-09-30 01:54:00,POS,Card,241713,192.168.19.27,Hyderabad,6,27,17029.1,0.375,2814,0,0,0,Travel,0
11823,61052,6703,20493.0,2024-10-22 12:13:00,POS,Branch,446733,192.168.119.241,Delhi,9,22,29984.76,0.531,3055,1,0,0,Electronics,0
11824,19431,8775,26751.28,2024-08-18 06:12:00,UPI,Web,729265,192.168.108.121,Delhi,5,14,58155.56,0.393,259,0,1,0,Grocery,0
11825,59797,3408,18794.91,2024-08-02 00:41:00,ATM,Branch,783170,192.168.179.13,Chennai,0,27,20767.11,0.887,2041,0,0,0,Grocery,0
11826,57610,6022,3818.34,2024-11-06 17:53:00,POS,Mobile,883035,192.168.216.192,Bangalore,5,33,12860.68,0.533,1268,0,0,0,Others,0
11827,59696,6784,2245.82,2024-04-01 10:23:00,POS,Web,551101,192.168.254.105,Mumbai,6,31,6094.05,0.983,3450,0,0,0,Grocery,0
11828,34530,3569,47492.36,2024-12-22 17:02:00,ATM,Card,790026,192.168.194.22,Hyderabad,1,20,48215.33,0.458,3386,1,0,0,Electronics,0
11829,66347,9565,30210.74,2024-03-18 20:32:00,ATM,Web,703027,192.168.74.32,Bangalore,7,7,24986.64,0.426,2861,0,0,0,Travel,0
11830,33772,3119,32187.64,2024-10-21 03:36:00,ATM,Web,463564,192.168.156.245,Delhi,4,36,4671.08,0.772,4854,0,0,0,Others,0
11831,60207,1532,45775.17,2024-12-18 15:25:00,ATM,Web,255943,192.168.196.166,Mumbai,4,37,3949.12,0.665,4376,0,0,0,Electronics,0
11832,63512,3910,27565.53,2024-04-02 00:51:00,POS,Mobile,608705,192.168.180.242,Pune,1,0,16937.6,0.998,2226,0,0,0,Electronics,0
11833,68127,8343,30796.86,2024-08-25 21:13:00,UPI,Web,800334,192.168.177.197,Pune,4,16,47360.54,0.696,3624,0,0,0,Others,0
11834,81813,4370,26175.78,2024-10-31 11:59:00,POS,Mobile,141747,192.168.67.159,Hyderabad,5,35,16020.84,0.071,4538,1,0,1,Travel,0
11835,89427,2951,8839.92,2024-04-19 08:11:00,UPI,Branch,620774,192.168.175.30,Mumbai,8,26,14352.68,0.321,1115,1,0,0,Others,0
11836,79945,8849,15609.97,2024-07-11 06:24:00,ATM,Branch,518206,192.168.179.114,Mumbai,3,6,23931.91,0.904,3662,0,0,0,Others,0
11837,81627,2377,44222.78,2024-10-19 09:09:00,ATM,Web,920425,192.168.250.61,Bangalore,5,22,41462.62,0.465,3667,1,0,0,Others,0
11838,88191,2428,22221.02,2024-08-26 10:59:00,NetBanking,Mobile,771007,192.168.122.40,Bangalore,4,21,31961.39,0.079,2799,1,0,0,E-commerce,0
11839,31822,9088,10247.27,2024-10-22 01:05:00,POS,Card,822428,192.168.15.125,Hyderabad,7,9,35504.5,0.212,273,0,0,0,Travel,0
11840,36360,3891,41410.62,2024-04-12 08:40:00,ATM,Branch,812811,192.168.245.79,Delhi,1,27,44829.45,0.732,3100,0,0,0,Others,0
11841,57974,1016,4410.88,2024-07-04 08:17:00,ATM,Web,422051,192.168.224.243,Pune,9,5,36267.59,0.199,1782,1,0,0,Food,0
11842,51917,4901,31994.54,2024-10-24 20:17:00,POS,Card,650603,192.168.207.7,Pune,2,29,7602.43,0.742,2353,1,0,0,E-commerce,0
11843,73190,7669,35021.22,2024-03-23 07:18:00,NetBanking,Branch,306695,192.168.184.7,Delhi,5,32,50564.9,0.644,1330,0,0,0,E-commerce,0
11844,10840,7812,15223.23,2024-06-11 05:29:00,NetBanking,Card,848852,192.168.68.159,Mumbai,5,27,19827.75,0.569,4697,0,0,0,Others,0
11845,22508,1784,8385.9,2024-07-11 06:58:00,NetBanking,Branch,400656,192.168.241.23,Delhi,3,17,5412.84,0.646,3735,0,0,0,Bills,0
11846,77216,3531,22442.22,2024-10-22 01:17:00,UPI,Card,410732,192.168.243.141,Hyderabad,2,17,2261.81,0.934,2952,1,0,0,Food,0
11847,83976,6561,37763.86,2024-10-01 06:49:00,ATM,Web,815436,192.168.189.208,Pune,9,27,14359.43,0.381,4588,0,0,0,Food,0
11848,37210,6941,44340.24,2024-06-04 22:44:00,ATM,Mobile,179039,192.168.129.31,Chennai,5,17,50637.69,0.677,4668,1,0,0,Bills,0
11849,37984,6587,40776.08,2024-12-14 04:56:00,ATM,Card,842834,192.168.198.17,Mumbai,1,12,14055.68,0.167,3905,1,0,0,Electronics,0
11850,60533,4040,5520.98,2024-08-13 00:54:00,UPI,Branch,564496,192.168.35.242,Delhi,9,34,25836.5,0.503,1848,1,0,0,Travel,0
11851,52940,8764,11177.69,2024-08-13 18:31:00,UPI,Card,111196,192.168.232.219,Bangalore,7,19,7235.14,0.251,2429,0,0,0,Food,0
11852,25236,1702,30868.44,2024-02-07 14:13:00,ATM,Card,993418,192.168.239.62,Chennai,0,23,1915.03,0.055,3083,0,0,0,Travel,0
11853,55040,8402,35510.01,2024-03-24 07:11:00,ATM,Web,874512,192.168.249.123,Bangalore,9,13,21531.63,0.763,1127,0,1,0,Travel,1
11854,83745,9457,486.47,2024-02-03 18:00:00,ATM,Mobile,901458,192.168.24.39,Delhi,7,18,13503.83,0.451,2218,0,0,0,Others,0
11855,75658,7165,7171.56,2024-01-07 01:34:00,ATM,Mobile,889663,192.168.179.213,Mumbai,8,12,49322.95,0.736,4145,0,0,0,E-commerce,0
11856,83553,4865,4746.14,2024-12-13 20:00:00,NetBanking,Card,888599,192.168.99.49,Hyderabad,6,5,42615.77,0.189,638,1,0,0,Travel,0
11857,67943,4424,17088.41,2024-04-12 21:16:00,ATM,Branch,157781,192.168.56.211,Pune,8,2,31498.27,0.122,2144,1,0,0,Bills,0
11858,88969,4921,34056.08,2024-09-22 00:20:00,UPI,Branch,645280,192.168.208.63,Mumbai,9,15,4317.53,0.088,1868,0,0,0,Bills,0
11859,32483,2497,47162.55,2024-07-10 03:47:00,ATM,Card,585696,192.168.11.28,Chennai,5,29,54453.44,0.894,533,1,0,0,Bills,0
11860,14134,2997,4521.69,2024-03-04 00:48:00,UPI,Card,958612,192.168.102.54,Hyderabad,9,19,38282.25,0.097,1958,0,0,0,Travel,0
11861,20263,6720,25329.26,2024-10-23 14:57:00,UPI,Card,356341,192.168.115.137,Delhi,0,31,29375.08,0.198,1022,0,0,0,Travel,0
11862,99320,5951,18654.71,2024-08-06 04:09:00,UPI,Web,603394,192.168.22.225,Hyderabad,8,38,13448.92,0.176,65,0,0,0,Bills,0
11863,67646,5472,19946.16,2024-10-01 18:12:00,UPI,Branch,311152,192.168.200.9,Mumbai,2,5,7954.03,0.788,2396,0,0,0,Food,0
11864,32299,5272,3448.91,2024-10-12 03:16:00,NetBanking,Mobile,492292,192.168.112.36,Hyderabad,8,16,42352.23,0.838,1575,0,0,0,Electronics,0
11865,86867,1701,14451.63,2024-10-26 04:23:00,UPI,Web,260595,192.168.210.141,Bangalore,5,20,15268.41,0.37,4420,1,0,0,Others,0
11866,37848,8808,12660.18,2024-08-06 12:41:00,UPI,Card,692767,192.168.48.23,Mumbai,5,1,2747.78,0.391,150,0,1,0,Food,0
11867,63754,9599,35929.02,2024-02-29 03:13:00,UPI,Web,203691,192.168.81.88,Delhi,8,13,56980.97,0.662,2754,0,0,0,Electronics,0
11868,32439,3207,32110.82,2024-06-12 16:23:00,POS,Web,598543,192.168.77.95,Delhi,4,6,24839.31,0.985,3466,1,0,0,E-commerce,0
11869,18539,3829,31833.71,2024-09-25 01:40:00,ATM,Branch,694584,192.168.34.124,Pune,8,31,56853.76,0.163,953,0,0,0,Travel,0
11870,34077,6672,25986.95,2024-10-31 20:45:00,UPI,Card,728231,192.168.73.183,Chennai,7,8,42979.06,0.187,3337,1,0,0,Grocery,0
11871,30535,1019,17137.16,2024-07-10 10:34:00,POS,Branch,229250,192.168.197.62,Pune,3,25,52160.61,0.543,4349,1,0,0,Grocery,0
11872,59738,1918,12227.41,2024-01-19 12:47:00,UPI,Mobile,439891,192.168.33.83,Bangalore,1,5,9411.66,0.597,1850,1,0,0,Travel,0
11873,11862,9114,613.63,2024-12-27 11:56:00,NetBanking,Card,472588,192.168.33.110,Hyderabad,1,38,37253.37,0.173,2163,1,0,0,Others,0
11874,31582,2552,7439.01,2024-08-19 04:01:00,NetBanking,Web,976036,192.168.237.100,Chennai,6,12,32619.74,0.374,3419,1,0,0,Food,0
11875,61098,6192,11033.08,2024-07-22 18:03:00,NetBanking,Web,329830,192.168.219.182,Delhi,1,37,7997.71,0.065,1013,1,0,0,Others,0
11876,45439,8940,48779.4,2024-06-21 15:32:00,POS,Branch,948162,192.168.221.11,Bangalore,5,14,1307.14,0.714,2609,1,0,0,Travel,0
11877,67233,7596,48524.06,2024-06-06 16:30:00,ATM,Branch,322365,192.168.180.37,Delhi,2,0,24030.24,0.962,4765,0,0,0,Grocery,0
11878,69003,3447,38394.92,2024-08-24 13:56:00,POS,Card,822685,192.168.155.35,Pune,1,23,49432.89,0.84,2359,0,0,0,Travel,0
11879,96882,2373,30535.78,2024-08-16 10:12:00,NetBanking,Mobile,780748,192.168.222.136,Bangalore,1,20,59122.67,0.06,1793,0,0,0,Grocery,0
11880,85241,7460,33456.98,2024-04-16 00:20:00,NetBanking,Web,131043,192.168.147.21,Pune,3,7,49748.28,0.357,2159,0,0,0,E-commerce,0
11881,30539,4641,30047.43,2024-05-22 21:47:00,UPI,Web,648747,192.168.79.19,Hyderabad,6,32,34601.28,0.7,4415,1,0,0,Electronics,1
11882,72346,9707,32359.17,2024-02-29 07:17:00,NetBanking,Branch,337028,192.168.219.199,Hyderabad,1,2,59824.42,0.118,4695,1,0,0,E-commerce,0
11883,66450,6804,11000.88,2024-04-25 03:24:00,NetBanking,Web,132574,192.168.160.249,Mumbai,3,17,44920.49,0.725,602,1,0,0,Food,0
11884,63488,1099,48836.26,2024-12-21 13:56:00,NetBanking,Web,941783,192.168.218.9,Delhi,1,39,10243.78,0.4,3171,1,0,0,Grocery,0
11885,81907,3258,37844.09,2024-04-01 09:13:00,UPI,Branch,783945,192.168.224.43,Pune,6,0,58366.64,0.807,3939,1,0,0,Bills,0
11886,23295,7699,11750.47,2024-11-11 10:39:00,UPI,Mobile,830193,192.168.32.129,Delhi,3,31,56145.52,0.284,4960,0,0,0,Travel,0
11887,43765,7312,25706.71,2024-06-10 02:07:00,POS,Web,674440,192.168.160.229,Hyderabad,8,16,54627.53,0.618,572,0,0,0,Grocery,0
11888,83449,7676,39471.4,2024-11-27 18:20:00,UPI,Branch,327699,192.168.132.128,Chennai,9,11,43385.61,0.712,38,1,0,0,Food,1
11889,90293,3102,45562.45,2024-07-27 15:21:00,UPI,Web,669608,192.168.23.96,Bangalore,0,37,49985.08,0.758,1782,1,0,0,Grocery,0
11890,13354,3243,19223.03,2024-10-07 14:19:00,NetBanking,Branch,614968,192.168.51.214,Hyderabad,1,25,59821.03,0.578,715,0,1,0,Electronics,0
11891,52431,2881,24212.33,2024-05-21 14:10:00,NetBanking,Web,699987,192.168.93.196,Bangalore,4,5,5906.12,0.1,588,0,0,0,Travel,0
11892,33776,7261,15528.64,2024-01-24 16:41:00,POS,Card,124211,192.168.15.204,Delhi,1,39,59456.58,0.353,4381,0,0,0,Grocery,0
11893,25115,1104,18860.14,2024-05-10 00:50:00,POS,Card,549086,192.168.159.59,Bangalore,9,24,35454.53,0.809,712,1,0,0,Electronics,0
11894,15135,8327,11424.08,2024-08-17 04:30:00,POS,Mobile,845924,192.168.196.165,Mumbai,9,4,39549.83,0.797,3868,1,0,1,Travel,1
11895,58423,3536,1544.09,2024-03-26 05:02:00,POS,Card,480286,192.168.165.46,Bangalore,1,16,13701.17,0.457,3854,0,0,0,Food,0
11896,70067,5391,20845.72,2024-05-19 05:14:00,POS,Mobile,544782,192.168.120.116,Mumbai,4,36,27155.48,0.933,4482,0,0,0,Food,0
11897,57812,3220,23555.4,2024-01-16 11:59:00,POS,Card,915004,192.168.51.213,Bangalore,3,4,49189.86,0.534,3158,0,0,0,Bills,0
11898,43153,4826,39005.85,2024-05-02 00:21:00,POS,Branch,541399,192.168.154.202,Hyderabad,3,26,18330.56,0.863,2497,0,0,0,E-commerce,0
11899,79416,7878,26154.95,2024-02-05 14:59:00,NetBanking,Mobile,523603,192.168.243.141,Mumbai,3,24,21048.12,0.062,916,0,0,0,Others,0
11900,68683,2785,16353.54,2024-03-31 23:10:00,POS,Web,225773,192.168.77.196,Bangalore,6,12,32285.89,0.016,2996,0,0,0,E-commerce,0
11901,91757,6126,23188.98,2024-05-20 06:31:00,POS,Card,495323,192.168.147.17,Bangalore,5,7,15988.56,0.529,2076,1,0,0,Bills,0
11902,41232,1515,39816.83,2024-03-06 22:34:00,UPI,Branch,130634,192.168.88.211,Delhi,8,35,36457.48,0.936,756,1,0,0,Electronics,1
11903,31506,2600,24073.5,2024-01-30 06:19:00,UPI,Branch,854408,192.168.145.202,Chennai,4,13,58560.88,0.283,833,1,0,0,Electronics,0
11904,51016,7159,27781.39,2024-02-20 21:34:00,UPI,Mobile,949659,192.168.246.189,Delhi,8,29,29607.98,0.909,1253,1,0,0,E-commerce,0
11905,55617,6112,8691.3,2024-08-26 16:06:00,POS,Web,565829,192.168.78.36,Hyderabad,1,2,51107.62,0.772,3281,1,0,0,Travel,0
11906,51216,6502,431.38,2024-02-14 05:47:00,ATM,Card,757847,192.168.54.54,Chennai,2,6,49725.5,0.348,1704,1,0,0,Grocery,0
11907,84915,3028,46487.35,2024-01-13 10:54:00,NetBanking,Card,634051,192.168.111.55,Delhi,3,37,31711.84,0.575,3142,0,0,0,E-commerce,0
11908,14102,2855,13434.85,2024-09-16 17:17:00,NetBanking,Web,335780,192.168.188.174,Pune,5,5,38513.84,0.934,4072,1,0,0,Travel,0
11909,57498,4829,17411.37,2024-06-18 11:46:00,POS,Branch,290094,192.168.26.71,Chennai,4,5,17186.75,0.145,3465,1,0,0,E-commerce,0
11910,48719,2160,5786.59,2024-12-05 14:26:00,ATM,Branch,122128,192.168.25.33,Bangalore,4,11,27892.25,0.834,426,1,0,0,Grocery,0
11911,28977,8992,25674.25,2024-05-20 00:54:00,UPI,Card,760057,192.168.157.143,Hyderabad,5,5,36746.71,0.517,4080,1,0,0,Electronics,0
11912,67695,3411,36868.09,2024-05-18 19:34:00,NetBanking,Mobile,672337,192.168.57.90,Delhi,6,24,15242.21,0.869,141,0,0,0,Food,1
11913,82119,7472,34319.05,2024-01-19 03:52:00,ATM,Mobile,265880,192.168.234.122,Chennai,1,9,51204.56,0.61,3737,0,0,0,Grocery,0
11914,59144,2411,42787.33,2024-02-08 16:43:00,POS,Mobile,882005,192.168.206.186,Delhi,1,18,44763.81,0.148,3935,0,0,0,Electronics,0
11915,17645,6859,14364.18,2024-11-02 14:01:00,POS,Branch,155180,192.168.76.59,Bangalore,8,15,51939.36,0.943,1030,0,0,0,E-commerce,0
11916,16775,2834,15767.43,2024-03-21 17:20:00,NetBanking,Web,523264,192.168.234.231,Bangalore,8,27,8193.79,0.979,4335,1,0,0,Others,0
11917,47946,3533,48280.4,2024-01-27 13:10:00,POS,Mobile,118297,192.168.44.183,Mumbai,6,39,28428.61,0.165,185,0,0,1,Others,1
11918,70124,4707,22857.16,2024-09-29 15:39:00,NetBanking,Web,699454,192.168.43.208,Chennai,8,30,18770.98,0.171,1580,0,0,0,Travel,0
11919,38215,2121,41733.96,2024-12-30 09:32:00,POS,Branch,532849,192.168.6.105,Hyderabad,4,23,10708.84,0.842,3981,1,0,0,Electronics,0
11920,37797,2121,30594.53,2024-05-07 05:06:00,ATM,Web,958108,192.168.90.149,Bangalore,6,5,56715.59,0.134,339,0,0,0,Grocery,0
11921,87409,7775,9084.2,2024-05-20 11:19:00,ATM,Branch,664574,192.168.197.200,Hyderabad,6,8,20836.01,0.056,1669,0,0,0,E-commerce,0
11922,11299,4110,47874.04,2024-08-29 22:20:00,POS,Mobile,535271,192.168.92.12,Chennai,0,11,25040.49,0.185,4913,1,0,0,Food,0
11923,17176,6110,16255.92,2024-02-09 15:43:00,POS,Card,487919,192.168.236.93,Delhi,5,4,51007.45,0.515,4506,0,0,0,Others,0
11924,24003,6817,32107.49,2024-03-16 01:15:00,POS,Web,831165,192.168.238.29,Delhi,9,15,57853.55,0.743,117,1,0,0,Food,1
11925,98522,6604,12763.06,2024-11-14 14:39:00,POS,Web,847190,192.168.188.204,Chennai,5,15,14047.52,0.379,3724,1,0,1,Electronics,0
11926,54779,6646,28804.62,2024-10-03 05:22:00,UPI,Branch,412376,192.168.49.247,Pune,6,7,22976.09,0.507,1321,1,0,0,Food,0
11927,24245,9775,27078.67,2024-02-22 22:13:00,ATM,Card,946832,192.168.20.230,Bangalore,5,22,8656.39,0.386,2303,0,0,0,Bills,0
11928,37935,6676,13088.86,2024-08-27 03:19:00,UPI,Web,111107,192.168.60.234,Bangalore,3,39,57336.96,0.235,1605,1,0,0,Food,0
11929,97246,4134,49439.11,2024-12-15 03:20:00,UPI,Web,857712,192.168.80.95,Delhi,3,19,44132.45,0.169,3500,0,0,0,E-commerce,0
11930,72493,3561,7077.14,2024-03-22 02:47:00,POS,Web,867582,192.168.151.132,Delhi,6,23,1036.38,0.105,4474,0,0,0,E-commerce,0
11931,30132,8205,22178.48,2024-03-19 17:08:00,NetBanking,Branch,434585,192.168.226.99,Chennai,7,6,24543.48,0.18,425,0,0,0,Grocery,0
11932,31658,4794,1617.31,2024-12-06 04:05:00,NetBanking,Branch,954325,192.168.91.93,Hyderabad,4,10,5492.94,0.278,602,1,0,0,Others,0
11933,16745,6030,34151.99,2024-12-16 17:08:00,NetBanking,Card,537037,192.168.138.3,Chennai,4,22,40602.87,0.282,58,0,0,0,Electronics,0
11934,79550,8333,23132.07,2024-07-09 18:30:00,ATM,Mobile,152071,192.168.136.150,Bangalore,6,14,3175.82,0.076,867,1,0,0,Food,0
11935,22366,3117,28026.62,2024-06-23 23:57:00,UPI,Branch,414303,192.168.98.207,Delhi,8,4,11280.34,0.827,2961,0,0,0,Travel,0
11936,35782,3001,34940.43,2024-03-21 06:00:00,ATM,Mobile,684401,192.168.7.101,Delhi,5,10,6240.81,0.496,2806,1,0,0,Travel,0
11937,41353,1475,38212.24,2024-01-21 10:20:00,ATM,Branch,542298,192.168.80.216,Chennai,4,30,25962.17,0.62,669,0,0,0,E-commerce,0
11938,65877,1651,48293.09,2024-07-25 20:06:00,NetBanking,Web,737022,192.168.180.113,Hyderabad,2,39,43525.93,0.935,2393,1,0,0,Others,0
11939,64568,6543,43206.61,2024-02-25 02:43:00,ATM,Mobile,868910,192.168.80.163,Mumbai,7,23,22072.05,0.43,1827,1,0,0,Grocery,0
11940,81928,5531,16224.04,2024-05-31 14:14:00,ATM,Mobile,879550,192.168.186.3,Hyderabad,4,35,10654.38,0.729,1377,0,0,0,Grocery,0
11941,36754,3678,36376.87,2024-12-08 05:12:00,NetBanking,Card,677231,192.168.251.158,Bangalore,9,35,9333.16,0.371,2131,0,0,0,Others,0
11942,44699,2903,3844.42,2024-11-30 18:10:00,NetBanking,Branch,706993,192.168.102.75,Delhi,5,13,9722.79,0.945,2176,1,0,1,Others,1
11943,44976,7258,6853.53,2024-06-17 14:31:00,POS,Branch,272069,192.168.162.204,Pune,1,21,13825.16,0.583,2633,1,0,1,E-commerce,0
11944,14212,1767,23007.65,2024-04-23 02:20:00,UPI,Branch,839458,192.168.217.0,Bangalore,4,32,7198.98,0.081,3278,1,0,0,Grocery,0
11945,76380,7305,23008.25,2024-12-22 06:01:00,POS,Mobile,622157,192.168.156.27,Bangalore,2,23,56182.16,0.111,1312,0,0,0,Others,0
11946,58189,9142,25312.25,2024-11-19 12:04:00,ATM,Mobile,760500,192.168.65.208,Delhi,5,28,8561.71,0.137,40,0,0,0,E-commerce,0
11947,52810,5098,23786.09,2024-08-08 08:12:00,UPI,Card,499737,192.168.32.113,Delhi,8,24,59812.99,0.45,3058,0,0,0,E-commerce,0
11948,99585,5452,32086.87,2024-09-27 23:17:00,UPI,Web,443909,192.168.3.68,Delhi,0,38,35608.45,0.818,3581,0,0,0,Grocery,0
11949,26095,5827,47719.56,2024-06-09 11:04:00,ATM,Card,755426,192.168.137.4,Pune,7,12,34342.98,0.132,301,1,0,0,Electronics,0
11950,97208,1856,8675.82,2024-09-05 03:51:00,UPI,Mobile,220308,192.168.232.91,Bangalore,8,8,17843.83,0.809,282,0,0,0,Grocery,0
11951,71232,6638,17905.25,2024-07-21 08:03:00,UPI,Branch,296960,192.168.15.202,Hyderabad,9,6,21562.81,0.767,2354,1,0,0,Bills,0
11952,29891,4286,3759.56,2024-03-08 02:22:00,ATM,Card,905073,192.168.8.135,Pune,3,3,53594.49,0.332,557,0,0,0,Electronics,0
11953,71066,5216,10039.16,2024-01-26 05:52:00,ATM,Web,527825,192.168.79.29,Mumbai,9,29,5110.63,0.874,1491,0,0,0,Food,0
11954,78011,1206,49365.89,2024-02-01 10:32:00,POS,Web,956506,192.168.87.94,Chennai,6,25,40032.0,0.102,883,0,0,0,E-commerce,0
11955,42622,8895,2025.86,2024-10-18 19:12:00,NetBanking,Branch,578517,192.168.92.87,Hyderabad,7,6,16683.52,0.685,1748,0,0,0,Electronics,0
11956,41045,4000,10723.21,2024-11-11 12:28:00,UPI,Web,121395,192.168.32.26,Pune,5,29,57052.19,0.858,482,0,0,0,Food,0
11957,85165,1683,21353.89,2024-07-06 07:55:00,NetBanking,Web,699460,192.168.246.94,Hyderabad,3,11,56309.1,0.451,1995,1,0,0,Electronics,0
11958,24424,8037,14668.83,2024-07-27 05:56:00,NetBanking,Card,733991,192.168.247.35,Hyderabad,9,3,7850.66,0.194,864,1,0,0,Bills,0
11959,11200,9817,27283.9,2024-12-01 07:55:00,NetBanking,Branch,843014,192.168.188.181,Hyderabad,0,3,17252.64,0.927,2554,0,0,0,Bills,0
11960,69931,5679,49522.81,2024-12-18 07:57:00,ATM,Mobile,188128,192.168.139.57,Mumbai,8,27,45797.19,0.893,4227,1,0,0,Electronics,1
11961,91587,1301,35211.47,2024-09-18 01:38:00,ATM,Web,603890,192.168.58.73,Hyderabad,6,8,27207.74,0.497,3584,1,0,0,E-commerce,1
11962,55077,9924,20322.72,2024-07-07 11:36:00,POS,Mobile,737411,192.168.177.38,Hyderabad,7,33,48210.63,0.542,1762,1,0,0,Food,0
11963,22147,2872,34162.69,2024-06-13 03:40:00,NetBanking,Web,159496,192.168.46.202,Delhi,6,29,29296.07,0.704,3989,1,0,0,Electronics,1
11964,58530,3163,43619.22,2024-08-03 20:31:00,POS,Card,292584,192.168.1.237,Hyderabad,5,24,30642.17,0.041,2890,0,0,0,E-commerce,0
11965,32669,7374,11488.69,2024-09-30 05:52:00,ATM,Branch,882621,192.168.202.49,Bangalore,5,28,23406.9,0.312,1785,1,0,0,Travel,0
11966,84464,3986,35860.63,2024-12-29 22:40:00,UPI,Branch,979774,192.168.44.134,Pune,5,25,39772.32,0.919,4076,0,0,0,Others,0
11967,65088,1764,30716.82,2024-08-30 03:09:00,POS,Web,291956,192.168.110.232,Pune,1,18,17325.63,0.632,2105,0,0,0,E-commerce,0
11968,40288,7143,36704.32,2024-09-18 07:12:00,POS,Web,769047,192.168.82.240,Chennai,3,25,26587.93,0.454,2143,1,0,0,Electronics,0
11969,66209,3359,4253.8,2024-01-10 08:04:00,POS,Branch,649418,192.168.144.35,Mumbai,3,19,23018.27,0.0,4474,0,0,0,Others,0
11970,70037,8753,36660.43,2024-05-11 09:51:00,UPI,Mobile,732014,192.168.102.152,Pune,3,27,41373.52,0.756,2135,1,0,1,Travel,1
11971,71085,2385,39411.89,2024-04-12 01:41:00,ATM,Card,681465,192.168.72.128,Delhi,1,38,38924.59,0.569,469,0,0,0,Others,0
11972,42956,9154,34377.25,2024-10-29 03:29:00,NetBanking,Card,296815,192.168.166.104,Delhi,1,30,10554.06,0.779,3259,1,0,0,Electronics,0
